Timestamp,Hour,Day_of_Week,Is_Weekend,Route_No,Current_Stop,Weather,Buses_Available,Dwell_Time_Seconds,Passenger_Count,Crowding_Level
2023-11-22 00:11:00,0,Wednesday,0,218,Secunderabad Station,Clear,4,7,26,Low
2023-07-26 17:38:00,17,Wednesday,0,5K,Hitech City,Clear,6,142,68,High
2023-08-03 15:06:00,15,Thursday,0,47L,Koti,Clear,6,5,10,Low
2023-07-11 08:33:00,8,Tuesday,0,127K,Charminar,Clear,6,48,45,Medium
2023-07-27 11:43:00,11,Thursday,0,127K,SR Nagar,Clear,9,35,38,Medium
2023-06-10 13:02:00,13,Saturday,1,127K,Gachibowli,Clear,9,22,24,Low
2023-11-14 06:03:00,6,Tuesday,0,218,Koti,Clear,9,15,20,Low
2023-03-03 19:57:00,19,Friday,0,47L,Ameerpet,Clear,9,25,50,Medium
2023-05-11 21:27:00,21,Thursday,0,9X,Mehdipatnam,Overcast,4,135,98,High
2023-01-13 13:14:00,13,Friday,0,127K,SR Nagar,Overcast,7,8,20,Low
2023-07-22 20:27:00,20,Saturday,1,47L,Jubilee Hills Checkpost,Rainy,4,49,34,Medium
2023-12-03 13:52:00,13,Sunday,1,5K,Ameerpet,Rainy,7,12,28,Low
2023-01-12 03:41:00,3,Thursday,0,218,Secunderabad Station,Clear,8,19,15,Low
2023-11-10 12:02:00,12,Friday,0,47L,Mehdipatnam,Overcast,5,15,5,Low
2023-04-22 00:42:00,0,Saturday,1,47L,Koti,Clear,8,12,14,Low
2023-11-11 17:42:00,17,Saturday,1,9X,Mehdipatnam,Clear,7,56,40,Medium
2023-07-17 21:04:00,21,Monday,0,47L,Charminar,Rainy,6,59,44,Medium
2023-09-20 17:36:00,17,Wednesday,0,9X,LB Nagar,Clear,11,45,32,Medium
2023-12-15 17:35:00,17,Friday,0,218,LB Nagar,Clear,10,55,53,Medium
2023-06-28 03:05:00,3,Wednesday,0,218,Ameerpet,Clear,9,8,19,Low
2023-05-24 10:28:00,10,Wednesday,0,5K,Hitech City,Clear,3,150,65,High
2023-11-18 07:16:00,7,Saturday,1,9X,Banjara Hills,Clear,11,16,13,Low
2023-11-10 04:23:00,4,Friday,0,9X,Ameerpet,Clear,11,12,6,Low
2023-11-22 08:55:00,8,Wednesday,0,127K,SR Nagar,Clear,8,47,41,Medium
2023-12-11 10:45:00,10,Monday,0,127K,Secunderabad Station,Clear,9,47,49,Medium
2023-01-10 04:33:00,4,Tuesday,0,5K,Secunderabad Station,Clear,5,14,20,Low
2023-12-02 13:56:00,13,Saturday,1,218,Madhapur,Clear,7,5,28,Low
2023-08-19 23:17:00,23,Saturday,1,10H,Charminar,Overcast,9,17,20,Low
2023-10-19 00:08:00,0,Thursday,0,127K,Secunderabad Station,Clear,3,11,25,Low
2023-09-15 08:48:00,8,Friday,0,47L,Uppal,Rainy,3,175,55,High
2023-05-31 21:54:00,21,Wednesday,0,218,Hitech City,Clear,7,119,60,High
2023-12-04 03:54:00,3,Monday,0,10H,Charminar,Clear,11,7,18,Low
2023-04-18 06:15:00,6,Tuesday,0,47L,Madhapur,Clear,9,20,29,Low
2023-08-11 10:24:00,10,Friday,0,9X,LB Nagar,Clear,3,36,54,Medium
2023-07-18 11:30:00,11,Tuesday,0,218,Gachibowli,Clear,7,120,65,High
2023-08-11 21:21:00,21,Friday,0,5K,Hitech City,Clear,10,154,87,High
2023-10-25 02:58:00,2,Wednesday,0,9X,Madhapur,Clear,10,9,24,Low
2023-12-11 15:23:00,15,Monday,0,9X,Madhapur,Clear,4,22,21,Low
2023-07-08 10:45:00,10,Saturday,1,47L,Banjara Hills,Clear,9,12,27,Low
2023-04-09 22:42:00,22,Sunday,1,9X,Hitech City,Overcast,7,16,23,Low
2023-01-01 17:31:00,17,Sunday,1,127K,Ameerpet,Clear,11,49,31,Medium
2023-02-24 05:56:00,5,Friday,0,218,Jubilee Hills Checkpost,Rainy,5,7,18,Low
2023-09-24 22:10:00,22,Sunday,1,127K,Hitech City,Rainy,3,20,12,Low
2023-06-08 23:31:00,23,Thursday,0,47L,Mehdipatnam,Clear,6,14,29,Low
2023-08-02 03:01:00,3,Wednesday,0,10H,Banjara Hills,Rainy,9,21,27,Low
2023-12-27 16:25:00,16,Wednesday,0,47L,LB Nagar,Overcast,3,14,26,Low
2023-09-24 01:52:00,1,Sunday,1,218,Koti,Clear,4,7,10,Low
2023-12-30 14:02:00,14,Saturday,1,9X,Koti,Clear,7,6,13,Low
2023-06-07 08:12:00,8,Wednesday,0,5K,Banjara Hills,Clear,11,51,34,Medium
2023-04-02 05:39:00,5,Sunday,1,47L,SR Nagar,Clear,3,18,9,Low
2023-06-07 02:56:00,2,Wednesday,0,218,Secunderabad Station,Clear,6,13,22,Low
2023-10-20 00:59:00,0,Friday,0,5K,LB Nagar,Overcast,5,21,26,Low
2023-12-20 18:21:00,18,Wednesday,0,9X,Uppal,Rainy,7,28,43,Medium
2023-05-21 20:34:00,20,Sunday,1,10H,SR Nagar,Clear,7,19,16,Low
2023-11-30 15:21:00,15,Thursday,0,47L,Secunderabad Station,Clear,4,17,16,Low
2023-06-08 00:59:00,0,Thursday,0,10H,Secunderabad Station,Overcast,7,23,26,Low
2023-09-02 12:23:00,12,Saturday,1,218,Madhapur,Clear,11,13,10,Low
2023-07-05 12:16:00,12,Wednesday,0,10H,LB Nagar,Clear,7,8,8,Low
2023-10-23 16:07:00,16,Monday,0,10H,Mehdipatnam,Clear,4,12,19,Low
2023-04-05 04:39:00,4,Wednesday,0,218,Secunderabad Station,Clear,9,19,27,Low
2023-01-15 03:49:00,3,Sunday,1,218,Jubilee Hills Checkpost,Clear,8,18,19,Low
2023-05-02 22:35:00,22,Tuesday,0,47L,Charminar,Clear,9,7,29,Low
2023-09-26 00:26:00,0,Tuesday,0,10H,Uppal,Clear,10,21,21,Low
2023-08-13 19:20:00,19,Sunday,1,5K,Uppal,Clear,7,12,7,Low
2023-01-03 07:58:00,7,Tuesday,0,218,Secunderabad Station,Clear,4,18,14,Low
2023-09-01 12:39:00,12,Friday,0,9X,Jubilee Hills Checkpost,Clear,9,17,29,Low
2023-12-14 23:50:00,23,Thursday,0,10H,Charminar,Rainy,9,19,25,Low
2023-06-25 09:17:00,9,Sunday,1,218,Gachibowli,Clear,10,35,51,Medium
2023-05-25 03:56:00,3,Thursday,0,5K,Ameerpet,Clear,9,19,12,Low
2023-06-08 10:09:00,10,Thursday,0,47L,Ameerpet,Clear,9,50,38,Medium
2023-08-17 10:33:00,10,Thursday,0,10H,Ameerpet,Clear,11,45,53,Medium
2023-02-08 18:05:00,18,Wednesday,0,218,SR Nagar,Overcast,10,33,32,Medium
2023-04-23 19:01:00,19,Sunday,1,218,Madhapur,Clear,4,25,30,Medium
2023-05-25 08:09:00,8,Thursday,0,9X,Uppal,Clear,4,30,40,Medium
2023-06-15 14:43:00,14,Thursday,0,9X,Koti,Rainy,9,5,17,Low
2023-09-30 14:31:00,14,Saturday,1,10H,Koti,Clear,5,23,16,Low
2023-01-31 14:01:00,14,Tuesday,0,218,Madhapur,Clear,3,17,25,Low
2023-07-07 14:26:00,14,Friday,0,10H,Secunderabad Station,Clear,11,10,11,Low
2023-08-19 12:07:00,12,Saturday,1,218,SR Nagar,Rainy,5,21,6,Low
2023-03-16 16:04:00,16,Thursday,0,9X,LB Nagar,Clear,3,17,5,Low
2023-06-01 14:26:00,14,Thursday,0,5K,LB Nagar,Rainy,8,13,24,Low
2023-03-21 00:16:00,0,Tuesday,0,127K,Ameerpet,Clear,6,12,7,Low
2023-05-06 08:14:00,8,Saturday,1,127K,Banjara Hills,Clear,3,55,33,Medium
2023-05-15 00:11:00,0,Monday,0,218,LB Nagar,Overcast,6,19,21,Low
2023-07-12 21:45:00,21,Wednesday,0,9X,Secunderabad Station,Clear,10,26,47,Medium
2023-08-26 06:38:00,6,Saturday,1,47L,Banjara Hills,Rainy,9,6,21,Low
2023-07-06 10:09:00,10,Thursday,0,47L,Gachibowli,Rainy,3,134,73,High
2023-07-15 02:06:00,2,Saturday,1,127K,Madhapur,Overcast,11,5,8,Low
2023-08-25 09:21:00,9,Friday,0,5K,Hitech City,Clear,8,141,83,High
2023-06-14 03:31:00,3,Wednesday,0,127K,Gachibowli,Clear,4,11,21,Low
2023-03-28 12:31:00,12,Tuesday,0,218,Uppal,Rainy,5,21,26,Low
2023-12-14 21:41:00,21,Thursday,0,5K,LB Nagar,Clear,9,40,31,Medium
2023-07-05 08:29:00,8,Wednesday,0,47L,Charminar,Clear,5,31,39,Medium
2023-04-16 03:46:00,3,Sunday,1,9X,SR Nagar,Clear,5,11,16,Low
2023-07-18 15:53:00,15,Tuesday,0,9X,Ameerpet,Clear,7,6,17,Low
2023-04-22 00:52:00,0,Saturday,1,218,Madhapur,Clear,5,9,15,Low
2023-03-19 11:36:00,11,Sunday,1,127K,Ameerpet,Clear,5,38,50,Medium
2023-10-21 13:39:00,13,Saturday,1,218,LB Nagar,Clear,7,12,12,Low
2023-02-23 20:05:00,20,Thursday,0,9X,SR Nagar,Clear,7,53,49,Medium
2023-01-10 13:40:00,13,Tuesday,0,47L,Mehdipatnam,Clear,11,16,9,Low
2023-07-06 14:53:00,14,Thursday,0,9X,LB Nagar,Rainy,3,11,29,Low
2023-11-05 19:49:00,19,Sunday,1,5K,Madhapur,Rainy,3,97,88,High
2023-03-14 08:28:00,8,Tuesday,0,10H,Banjara Hills,Clear,11,46,41,Medium
2023-01-18 23:41:00,23,Wednesday,0,9X,Koti,Clear,7,16,6,Low
2023-10-22 22:44:00,22,Sunday,1,9X,Banjara Hills,Clear,6,21,10,Low
2023-11-21 22:47:00,22,Tuesday,0,10H,Madhapur,Clear,4,20,26,Low
2023-07-13 08:04:00,8,Thursday,0,5K,Jubilee Hills Checkpost,Rainy,11,57,48,Medium
2023-07-26 15:44:00,15,Wednesday,0,127K,Banjara Hills,Rainy,8,11,16,Low
2023-09-06 01:46:00,1,Wednesday,0,9X,Charminar,Rainy,11,7,29,Low
2023-09-26 07:10:00,7,Tuesday,0,218,LB Nagar,Clear,7,10,17,Low
2023-04-30 19:02:00,19,Sunday,1,9X,Jubilee Hills Checkpost,Clear,6,7,21,Low
2023-12-19 18:34:00,18,Tuesday,0,218,SR Nagar,Clear,9,27,41,Medium
2023-05-24 09:26:00,9,Wednesday,0,5K,Koti,Clear,7,32,32,Medium
2023-11-09 08:17:00,8,Thursday,0,9X,Secunderabad Station,Clear,10,55,53,Medium
2023-04-09 05:29:00,5,Sunday,1,5K,SR Nagar,Clear,10,13,12,Low
2023-04-07 02:59:00,2,Friday,0,5K,Secunderabad Station,Clear,4,9,20,Low
2023-07-25 12:00:00,12,Tuesday,0,127K,Charminar,Clear,7,19,8,Low
2023-04-05 00:10:00,0,Wednesday,0,9X,Uppal,Clear,10,21,28,Low
2023-11-08 08:57:00,8,Wednesday,0,218,Charminar,Clear,5,51,42,Medium
2023-12-08 13:10:00,13,Friday,0,218,Hitech City,Overcast,9,14,12,Low
2023-06-19 06:47:00,6,Monday,0,9X,Charminar,Clear,5,12,5,Low
2023-10-24 16:44:00,16,Tuesday,0,10H,Charminar,Clear,8,22,7,Low
2023-12-17 11:17:00,11,Sunday,1,127K,Charminar,Clear,4,28,30,Medium
2023-10-15 04:12:00,4,Sunday,1,127K,Charminar,Overcast,8,19,19,Low
2023-10-12 20:24:00,20,Thursday,0,127K,Gachibowli,Clear,8,101,74,High
2023-12-27 08:15:00,8,Wednesday,0,218,Koti,Rainy,10,82,57,High
2023-06-07 12:17:00,12,Wednesday,0,5K,Madhapur,Clear,7,17,19,Low
2023-10-17 17:36:00,17,Tuesday,0,10H,Hitech City,Rainy,3,145,91,High
2023-01-02 23:46:00,23,Monday,0,127K,Banjara Hills,Clear,10,5,25,Low
2023-03-20 05:49:00,5,Monday,0,218,LB Nagar,Clear,11,13,14,Low
2023-07-14 19:39:00,19,Friday,0,218,Jubilee Hills Checkpost,Clear,3,52,36,Medium
2023-07-04 19:50:00,19,Tuesday,0,5K,Charminar,Clear,7,35,52,Medium
2023-11-04 19:38:00,19,Saturday,1,9X,Uppal,Rainy,8,46,54,Medium
2023-12-06 20:55:00,20,Wednesday,0,9X,Ameerpet,Clear,6,49,37,Medium
2023-09-06 11:40:00,11,Wednesday,0,127K,LB Nagar,Clear,4,45,32,Medium
2023-12-05 21:49:00,21,Tuesday,0,127K,Ameerpet,Overcast,7,44,47,Medium
2023-04-30 21:26:00,21,Sunday,1,10H,Jubilee Hills Checkpost,Clear,6,20,21,Low
2023-07-23 20:41:00,20,Sunday,1,5K,Jubilee Hills Checkpost,Overcast,9,22,20,Low
2023-09-01 04:04:00,4,Friday,0,127K,LB Nagar,Clear,8,12,26,Low
2023-08-29 03:03:00,3,Tuesday,0,5K,Banjara Hills,Overcast,5,6,17,Low
2023-11-15 05:02:00,5,Wednesday,0,218,Uppal,Clear,11,21,8,Low
2023-03-07 21:21:00,21,Tuesday,0,127K,Hitech City,Clear,6,133,89,High
2023-06-18 16:54:00,16,Sunday,1,218,Gachibowli,Clear,7,17,15,Low
2023-04-03 02:59:00,2,Monday,0,47L,Secunderabad Station,Clear,5,19,6,Low
2023-12-15 03:23:00,3,Friday,0,5K,Jubilee Hills Checkpost,Clear,10,13,22,Low
2023-05-05 18:49:00,18,Friday,0,47L,Banjara Hills,Clear,9,51,33,Medium
2023-08-21 07:17:00,7,Monday,0,127K,Uppal,Overcast,9,12,21,Low
2023-04-25 18:49:00,18,Tuesday,0,218,Jubilee Hills Checkpost,Overcast,10,30,35,Medium
2023-07-16 13:08:00,13,Sunday,1,127K,SR Nagar,Overcast,9,8,14,Low
2023-07-05 19:58:00,19,Wednesday,0,47L,Mehdipatnam,Overcast,5,48,40,Medium
2023-03-13 03:01:00,3,Monday,0,127K,Secunderabad Station,Rainy,5,7,9,Low
2023-06-15 10:45:00,10,Thursday,0,10H,SR Nagar,Overcast,4,50,54,Medium
2023-02-02 17:11:00,17,Thursday,0,9X,Jubilee Hills Checkpost,Rainy,3,95,72,High
2023-10-28 13:49:00,13,Saturday,1,47L,Uppal,Clear,7,17,29,Low
2023-05-31 12:30:00,12,Wednesday,0,127K,Jubilee Hills Checkpost,Rainy,6,24,29,Low
2023-03-25 17:52:00,17,Saturday,1,218,Ameerpet,Overcast,4,35,39,Medium
2023-06-12 12:00:00,12,Monday,0,127K,LB Nagar,Rainy,3,12,13,Low
2023-08-12 16:57:00,16,Saturday,1,218,LB Nagar,Clear,5,18,20,Low
2023-03-31 08:12:00,8,Friday,0,9X,Banjara Hills,Clear,8,38,39,Medium
2023-12-19 19:49:00,19,Tuesday,0,127K,Hitech City,Rainy,4,156,64,High
2023-06-01 01:16:00,1,Thursday,0,9X,Jubilee Hills Checkpost,Overcast,9,6,8,Low
2023-09-21 15:33:00,15,Thursday,0,47L,Uppal,Clear,9,24,25,Low
2023-02-12 18:42:00,18,Sunday,1,218,Ameerpet,Clear,5,25,53,Medium
2023-05-22 01:17:00,1,Monday,0,10H,Gachibowli,Clear,3,15,18,Low
2023-06-14 15:09:00,15,Wednesday,0,47L,Gachibowli,Clear,11,10,12,Low
2023-06-17 10:04:00,10,Saturday,1,218,Ameerpet,Clear,7,56,30,Medium
2023-06-18 06:38:00,6,Sunday,1,9X,Madhapur,Clear,4,19,20,Low
2023-09-25 05:14:00,5,Monday,0,5K,Uppal,Overcast,10,16,21,Low
2023-02-04 07:40:00,7,Saturday,1,127K,Gachibowli,Clear,6,9,14,Low
2023-07-08 14:44:00,14,Saturday,1,9X,Hitech City,Clear,9,16,10,Low
2023-03-27 04:32:00,4,Monday,0,218,Madhapur,Overcast,7,18,11,Low
2023-11-15 20:38:00,20,Wednesday,0,218,Uppal,Clear,5,38,47,Medium
2023-08-21 16:24:00,16,Monday,0,218,SR Nagar,Clear,10,23,6,Low
2023-12-23 21:53:00,21,Saturday,1,218,Ameerpet,Clear,4,29,50,Medium
2023-10-17 23:42:00,23,Tuesday,0,127K,SR Nagar,Clear,3,7,13,Low
2023-01-31 13:56:00,13,Tuesday,0,47L,Charminar,Rainy,7,22,9,Low
2023-04-14 02:01:00,2,Friday,0,10H,Madhapur,Overcast,6,10,12,Low
2023-04-10 05:07:00,5,Monday,0,5K,Madhapur,Clear,9,13,28,Low
2023-02-18 15:01:00,15,Saturday,1,127K,Banjara Hills,Clear,11,11,9,Low
2023-09-14 11:49:00,11,Thursday,0,218,Jubilee Hills Checkpost,Clear,8,42,53,Medium
2023-11-17 09:30:00,9,Friday,0,127K,Koti,Rainy,3,61,62,High
2023-10-21 12:01:00,12,Saturday,1,9X,Koti,Rainy,10,24,9,Low
2023-08-23 05:23:00,5,Wednesday,0,10H,Uppal,Clear,4,14,9,Low
2023-09-29 15:40:00,15,Friday,0,218,SR Nagar,Clear,6,16,24,Low
2023-11-11 22:30:00,22,Saturday,1,5K,SR Nagar,Overcast,5,6,21,Low
2023-10-06 07:42:00,7,Friday,0,218,Jubilee Hills Checkpost,Overcast,8,17,13,Low
2023-01-09 13:06:00,13,Monday,0,10H,SR Nagar,Clear,4,12,6,Low
2023-01-17 16:42:00,16,Tuesday,0,5K,LB Nagar,Rainy,7,11,5,Low
2023-10-11 13:02:00,13,Wednesday,0,10H,Secunderabad Station,Clear,11,7,26,Low
2023-05-07 20:50:00,20,Sunday,1,5K,Charminar,Clear,5,12,25,Low
2023-04-14 17:55:00,17,Friday,0,47L,Secunderabad Station,Clear,4,80,97,High
2023-08-03 16:23:00,16,Thursday,0,47L,Madhapur,Clear,4,57,44,Medium
2023-02-13 14:20:00,14,Monday,0,127K,Mehdipatnam,Clear,11,19,5,Low
2023-09-27 17:42:00,17,Wednesday,0,127K,Gachibowli,Clear,8,60,61,High
2023-11-04 22:41:00,22,Saturday,1,5K,Gachibowli,Clear,4,16,27,Low
2023-03-11 22:26:00,22,Saturday,1,218,Jubilee Hills Checkpost,Clear,5,15,23,Low
2023-03-26 17:39:00,17,Sunday,1,9X,Koti,Clear,3,54,53,Medium
2023-09-16 05:32:00,5,Saturday,1,9X,Mehdipatnam,Clear,4,8,19,Low
2023-05-05 07:21:00,7,Friday,0,218,Jubilee Hills Checkpost,Rainy,4,6,10,Low
2023-03-11 15:00:00,15,Saturday,1,218,Madhapur,Clear,4,7,24,Low
2023-04-29 15:43:00,15,Saturday,1,47L,Mehdipatnam,Clear,9,8,14,Low
2023-08-10 23:54:00,23,Thursday,0,9X,Gachibowli,Overcast,5,22,16,Low
2023-11-02 13:35:00,13,Thursday,0,5K,Uppal,Clear,6,16,17,Low
2023-03-08 18:23:00,18,Wednesday,0,10H,Madhapur,Clear,4,83,67,High
2023-04-11 12:51:00,12,Tuesday,0,127K,Jubilee Hills Checkpost,Clear,7,5,6,Low
2023-12-18 21:13:00,21,Monday,0,10H,Banjara Hills,Rainy,11,27,47,Medium
2023-03-19 08:02:00,8,Sunday,1,47L,LB Nagar,Rainy,11,28,40,Medium
2023-07-22 01:11:00,1,Saturday,1,9X,Ameerpet,Clear,9,10,9,Low
2023-05-03 10:18:00,10,Wednesday,0,218,Madhapur,Clear,10,108,58,High
2023-11-25 16:08:00,16,Saturday,1,9X,Madhapur,Clear,7,12,6,Low
2023-07-04 12:22:00,12,Tuesday,0,5K,LB Nagar,Overcast,7,22,20,Low
2023-08-05 20:17:00,20,Saturday,1,47L,Charminar,Clear,5,20,29,Low
2023-02-10 10:19:00,10,Friday,0,218,Uppal,Rainy,8,30,36,Medium
2023-06-14 05:35:00,5,Wednesday,0,10H,LB Nagar,Clear,3,23,12,Low
2023-07-15 09:33:00,9,Saturday,1,5K,Secunderabad Station,Clear,5,52,37,Medium
2023-05-12 07:13:00,7,Friday,0,10H,Secunderabad Station,Overcast,4,12,6,Low
2023-09-07 12:01:00,12,Thursday,0,127K,Madhapur,Rainy,9,8,19,Low
2023-04-13 16:38:00,16,Thursday,0,47L,Charminar,Clear,11,13,9,Low
2023-06-02 13:47:00,13,Friday,0,5K,Gachibowli,Clear,6,12,23,Low
2023-06-17 12:49:00,12,Saturday,1,5K,Charminar,Clear,9,23,14,Low
2023-01-26 17:14:00,17,Thursday,0,10H,Hitech City,Clear,10,60,63,High
2023-04-30 00:29:00,0,Sunday,1,218,Secunderabad Station,Clear,4,8,29,Low
2023-10-14 07:50:00,7,Saturday,1,127K,Charminar,Clear,9,14,26,Low
2023-01-08 08:29:00,8,Sunday,1,10H,Charminar,Clear,5,12,24,Low
2023-02-09 17:41:00,17,Thursday,0,5K,Banjara Hills,Clear,10,27,37,Medium
2023-06-27 17:27:00,17,Tuesday,0,47L,Uppal,Clear,8,33,34,Medium
2023-09-08 07:24:00,7,Friday,0,5K,Madhapur,Clear,5,7,23,Low
2023-07-04 05:48:00,5,Tuesday,0,9X,Hitech City,Clear,10,8,17,Low
2023-03-06 15:18:00,15,Monday,0,47L,SR Nagar,Rainy,5,10,18,Low
2023-11-19 18:01:00,18,Sunday,1,47L,Banjara Hills,Clear,11,13,12,Low
2023-12-20 22:28:00,22,Wednesday,0,5K,Uppal,Clear,5,6,20,Low
2023-05-12 16:51:00,16,Friday,0,218,Gachibowli,Clear,3,26,51,Medium
2023-12-14 17:41:00,17,Thursday,0,47L,Gachibowli,Clear,4,173,59,High
2023-02-17 08:47:00,8,Friday,0,9X,Secunderabad Station,Clear,6,45,30,Medium
2023-08-21 01:59:00,1,Monday,0,10H,Jubilee Hills Checkpost,Clear,4,7,23,Low
2023-08-25 09:34:00,9,Friday,0,218,LB Nagar,Clear,6,59,52,Medium
2023-03-19 09:06:00,9,Sunday,1,218,Koti,Rainy,6,57,48,Medium
2023-12-21 22:01:00,22,Thursday,0,218,Madhapur,Overcast,6,19,21,Low
2023-04-04 14:34:00,14,Tuesday,0,47L,SR Nagar,Clear,3,15,28,Low
2023-09-06 10:56:00,10,Wednesday,0,218,Jubilee Hills Checkpost,Clear,11,34,52,Medium
2023-01-31 10:56:00,10,Tuesday,0,5K,Banjara Hills,Clear,9,38,50,Medium
2023-10-24 09:12:00,9,Tuesday,0,218,Madhapur,Clear,4,125,82,High
2023-11-04 02:44:00,2,Saturday,1,9X,LB Nagar,Clear,5,17,14,Low
2023-02-11 12:47:00,12,Saturday,1,127K,LB Nagar,Clear,10,20,9,Low
2023-12-07 23:19:00,23,Thursday,0,9X,Mehdipatnam,Clear,9,16,26,Low
2023-01-31 04:21:00,4,Tuesday,0,47L,Hitech City,Overcast,6,9,11,Low
2023-08-28 18:40:00,18,Monday,0,218,Uppal,Clear,6,53,45,Medium
2023-07-16 05:39:00,5,Sunday,1,218,Banjara Hills,Clear,11,7,7,Low
2023-10-10 22:07:00,22,Tuesday,0,5K,Secunderabad Station,Rainy,7,24,16,Low
2023-06-26 21:30:00,21,Monday,0,10H,Mehdipatnam,Clear,7,45,43,Medium
2023-06-21 08:12:00,8,Wednesday,0,218,Gachibowli,Clear,9,93,82,High
2023-10-20 02:02:00,2,Friday,0,9X,Koti,Clear,3,21,24,Low
2023-07-11 13:28:00,13,Tuesday,0,47L,Hitech City,Clear,5,15,5,Low
2023-02-09 07:55:00,7,Thursday,0,127K,Banjara Hills,Clear,4,5,11,Low
2023-09-03 00:54:00,0,Sunday,1,218,Secunderabad Station,Clear,8,23,22,Low
2023-06-20 19:44:00,19,Tuesday,0,127K,Gachibowli,Clear,8,67,77,High
2023-08-14 18:57:00,18,Monday,0,218,Charminar,Clear,3,55,51,Medium
2023-03-20 07:12:00,7,Monday,0,47L,Uppal,Overcast,8,15,8,Low
2023-05-27 15:54:00,15,Saturday,1,10H,Uppal,Clear,4,12,20,Low
2023-06-08 17:44:00,17,Thursday,0,9X,Hitech City,Clear,6,84,65,High
2023-10-18 17:12:00,17,Wednesday,0,47L,Uppal,Overcast,8,44,47,Medium
2023-04-03 06:46:00,6,Monday,0,127K,Mehdipatnam,Clear,5,10,27,Low
2023-02-24 12:57:00,12,Friday,0,218,Ameerpet,Clear,5,11,20,Low
2023-03-01 03:26:00,3,Wednesday,0,127K,SR Nagar,Clear,5,17,11,Low
2023-09-19 00:14:00,0,Tuesday,0,9X,SR Nagar,Clear,6,11,25,Low
2023-07-26 20:03:00,20,Wednesday,0,47L,Jubilee Hills Checkpost,Clear,11,34,54,Medium
2023-08-03 05:19:00,5,Thursday,0,127K,LB Nagar,Clear,6,12,7,Low
2023-07-26 20:43:00,20,Wednesday,0,127K,Koti,Overcast,6,44,54,Medium
2023-04-24 05:32:00,5,Monday,0,9X,LB Nagar,Clear,6,21,9,Low
2023-12-05 19:58:00,19,Tuesday,0,218,Ameerpet,Clear,9,35,47,Medium
2023-10-02 04:25:00,4,Monday,0,127K,Charminar,Clear,7,20,29,Low
2023-02-16 00:13:00,0,Thursday,0,9X,Charminar,Clear,4,9,21,Low
2023-11-29 10:17:00,10,Wednesday,0,218,Charminar,Clear,9,56,30,Medium
2023-04-22 20:41:00,20,Saturday,1,10H,Secunderabad Station,Clear,5,50,45,Medium
2023-04-06 17:34:00,17,Thursday,0,218,Hitech City,Clear,3,111,69,High
2023-10-19 01:49:00,1,Thursday,0,10H,Gachibowli,Clear,11,9,17,Low
2023-03-19 20:58:00,20,Sunday,1,47L,Gachibowli,Overcast,7,33,36,Medium
2023-08-06 07:16:00,7,Sunday,1,9X,Charminar,Rainy,3,7,7,Low
2023-01-28 21:09:00,21,Saturday,1,218,Koti,Clear,3,27,53,Medium
2023-08-31 06:04:00,6,Thursday,0,10H,Hitech City,Rainy,3,55,52,Medium
2023-11-29 14:08:00,14,Wednesday,0,10H,Mehdipatnam,Clear,11,14,17,Low
2023-03-31 04:47:00,4,Friday,0,47L,Koti,Rainy,10,11,20,Low
2023-11-17 14:53:00,14,Friday,0,5K,Koti,Clear,8,6,27,Low
2023-01-04 22:55:00,22,Wednesday,0,9X,Gachibowli,Clear,8,12,5,Low
2023-05-04 19:36:00,19,Thursday,0,5K,Uppal,Rainy,8,36,30,Medium
2023-09-12 14:45:00,14,Tuesday,0,218,Koti,Clear,6,13,20,Low
2023-08-12 23:54:00,23,Saturday,1,9X,Koti,Rainy,7,15,6,Low
2023-09-12 02:18:00,2,Tuesday,0,47L,LB Nagar,Clear,5,23,22,Low
2023-09-03 03:59:00,3,Sunday,1,218,Uppal,Clear,5,24,25,Low
2023-08-06 06:09:00,6,Sunday,1,9X,Hitech City,Clear,9,21,29,Low
2023-05-15 00:34:00,0,Monday,0,9X,Gachibowli,Overcast,7,17,27,Low
2023-09-20 09:24:00,9,Wednesday,0,5K,Mehdipatnam,Clear,10,57,47,Medium
2023-01-02 07:21:00,7,Monday,0,218,SR Nagar,Clear,7,5,9,Low
2023-08-03 22:29:00,22,Thursday,0,47L,Jubilee Hills Checkpost,Rainy,6,12,9,Low
2023-12-28 21:44:00,21,Thursday,0,47L,Gachibowli,Overcast,5,136,62,High
2023-02-25 00:11:00,0,Saturday,1,218,Gachibowli,Rainy,4,10,13,Low
2023-04-19 09:18:00,9,Wednesday,0,218,Koti,Clear,5,27,53,Medium
2023-07-30 15:42:00,15,Sunday,1,10H,LB Nagar,Overcast,9,20,18,Low
2023-10-23 14:19:00,14,Monday,0,127K,Ameerpet,Rainy,10,14,17,Low
2023-06-07 18:43:00,18,Wednesday,0,5K,Charminar,Rainy,7,31,47,Medium
2023-01-28 11:13:00,11,Saturday,1,218,Madhapur,Clear,3,27,33,Medium
2023-12-19 07:53:00,7,Tuesday,0,218,Banjara Hills,Clear,5,18,22,Low
2023-10-04 11:38:00,11,Wednesday,0,127K,LB Nagar,Clear,6,40,51,Medium
2023-01-23 18:06:00,18,Monday,0,127K,Ameerpet,Clear,6,28,49,Medium
2023-07-10 12:29:00,12,Monday,0,9X,Koti,Clear,3,17,19,Low
2023-11-30 04:46:00,4,Thursday,0,47L,Koti,Clear,11,5,11,Low
